jahr;foerderungswerber;foerderungsart;mediumtyp;zeitung;gesetzlichegrundlage;status;foerderungsbetrag;"1. Teilbetrag";"2. Teilbetrag";ablehnungsgrund
2009;"Zeitungs- und Verlagsges.m.b.H.";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Tageszeitungen";;"Neue Vorarlberger Tageszeitung";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"3500,00";"1750,00";"1750,00";
2009;"Kirchenzeitung Diözese Linz";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;"Kirchenzeitung Diözese Linz";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"18000,00";"9000,00";"9000,00";
2009;"Niederösterreichisches Pressehaus Druck- und Verlagsges.m.b.H.";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;"BVZ-Burgenländische Volkszeitung";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"18000,00";"9000,00";"9000,00";
2009;"Niederösterreichisches Pressehaus Druck- und Verlagsges.m.b.H.";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;NÖN;"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"18000,00";"9000,00";"9000,00";
2009;"Salzburger Woche Verlags GmbH";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;"Salzburger Woche";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"18000,00";"9000,00";"9000,00";
2009;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;"tv media";"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"18000,00";"9000,00";"9000,00";
2009;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;NEWS;"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"11000,00";"5500,00";"5500,00";
2009;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Zuschuss zu den Kosten der redaktionsinternen Ausbildung von Nachwuchsjournalisten - Wochenzeitungen";;Profil;"§ 10 Abs.1 PresseFG 2004";abgeschlossen;"1500,00";"750,00";"750,00";
2009;"Bildungsverein für die Freunde der Webster University";"Zuschuss zu Forschungsprojekten";;"Studie erfolgreicher Geschäftsmodelle für Medien";"§ 11 Abs.3 PresseFG 2004";abgelehnt;",00";",00";",00";
2009;"Fachbereich Kommunikationswissenschaft (Abteilung Journalistik) der Universität Salzburg (Univ. Prof. Dr. Roman Hummel)";"Zuschuss zu Forschungsprojekten";;"Karriereverläufe im österreichischen Journalismus";"§ 11 Abs.3 PresseFG 2004";abgeschlossen;"18000,00";"9000,00";"9000,00";
2009;"Fachhochschule St. Pölten ForschungsGmbH (Institut für Medienwirtschaft)";"Zuschuss zu Forschungsprojekten";;"Management: Vermittler zwischen Profit und Qualität";"§ 11 Abs.3 PresseFG 2004";abgeschlossen;"18000,00";"9000,00";"9000,00";
2009;"Medienhaus Wien - Forschung und Weiterbildung GmbH";"Zuschuss zu Forschungsprojekten";;"Der glokale Newsroom";"§ 11 Abs.3 PresseFG 2004";abgeschlossen;"18000,00";"9000,00";"9000,00";
2009;"Medienhaus Wien - Forschung und Weiterbildung GmbH";"Zuschuss zu Forschungsprojekten";;"Journalismus-Qualifikation 2.0";"§ 11 Abs.3 PresseFG 2004";abgelehnt;",00";",00";",00";
2009;"Privatdozent Dr. Stefan Weber";"Zuschuss zu Forschungsprojekten";;"Direktmarketing-Strategien von Tageszeitungen";"§ 11 Abs.3 PresseFG 2004";abgelehnt;",00";",00";",00";
2010;"Die Presse Verlags-Gesellschaft m.b.H. & Co KG";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"Die Presse";"Abschnitt III PresseFG 2004";abgeschlossen;"1250777,80";"625388,90";"625388,90";
2010;"Kärntner Tageszeitungsges.m.b.H";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"Kärntner Tageszeitung";"Abschnitt III PresseFG 2004";abgeschlossen;"1026352,40";"513176,20";"513176,20";
2010;"OÖ Media Data Vertriebs- und Verlagsges.m.b.H.";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"Neues Volksblatt";"Abschnitt III PresseFG 2004";abgeschlossen;"881137,80";"440568,90";"440568,90";
2010;"Salzburger Volkszeitung GmbH & Co KG";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"SVZ Salzburger Volkszeitung";"Abschnitt III PresseFG 2004";abgeschlossen;"864570,00";"432285,00";"432285,00";
2010;"Standard Verlagsgesellschaft m.b.H.";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"Der Standard";"Abschnitt III PresseFG 2004";abgeschlossen;"1162710,00";"581355,00";"581355,00";
2010;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;Format;"Abschnitt III PresseFG 2004";abgelehnt;",00";",00";",00";
2010;"Verlagsgruppe NEWS Gesellschaft m.b.H.";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;profil;"Abschnitt III PresseFG 2004";abgelehnt;",00";",00";",00";
2010;"WirtschaftsBlatt Verlag AG";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;WirtschaftsBlatt;"Abschnitt III PresseFG 2004";abgeschlossen;"646748,00";"323374,00";"323374,00";
2010;"Zeitungs- und Verlagsges.m.b.H.";"Besondere Förderung zur Erhaltung der regionalen Vielfalt der Tageszeitungen";;"Neue Vorarlberger Tageszeitung";"Abschnitt III PresseFG 2004";abgeschlossen;"812704,00";"406352,00";"406352,00";
2010;"Friedrich Austerlitz-Institut für JournalistInnenausbildung";"Förderung von Vereinigungen der Journalistenausbildung";;"Friedrich Austerlitz-Institut für JournalistInnenausbildung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"15676,50";"7838,25";"7838,25";
2010;"Friedrich Funder Institut für Publizistik, Medienforschung und Journalistenförderung";"Förderung von Vereinigungen der Journalistenausbildung";;"Friedrich Funder Institut für Publizistik, Medienforschung und Journalistenförderung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"18005,30";"9002,65";"9002,65";
2010;"GESPU - Gesellschaft für Publizistik und Medienforschung";"Förderung von Vereinigungen der Journalistenausbildung";;"GESPU - Gesellschaft für Publizistik und Medienforschung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"26370,20";"13185,10";"13185,10";
2010;"Katholische Medien Akademie";"Förderung von Vereinigungen der Journalistenausbildung";;"Katholische Medien Akademie";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"65052,00";"32526,00";"32526,00";
2010;"M-MEDIA, Verein zur Förderung interkultureller Medienarbeit";"Förderung von Vereinigungen der Journalistenausbildung";;"M-MEDIA, Verein zur Förderung interkultureller Medienarbeit";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"5000,00";"2500,00";"2500,00";
2010;"OÖ Journalistenakademie";"Förderung von Vereinigungen der Journalistenausbildung";;"OÖ Journalistenakademie";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"65052,00";"32526,00";"32526,00";
2010;"Österreichische Medienakademie - Kuratorium für Journalistenausbildung";"Förderung von Vereinigungen der Journalistenausbildung";;"Österreichische Medienakademie - Kuratorium für Journalistenausbildung";"§ 10 Abs.2 PresseFG 2004";abgeschlossen;"455364,00";"227682,00";"227682,00";
2010;"Klub der Wirtschaftspublizisten";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Klub der Wirtschaftspublizisten";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"3502,80";"1751,40";"1751,40";
2010;"Oberösterreichischer Presseclub";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Oberösterreichischer Presseclub";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"10008,00";"5004,00";"5004,00";
2010;"OÖ Journalistenforum";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"OÖ Journalistenforum";"§ 11 Abs.4 PresseFG 2004";abgelehnt;",00";",00";",00";
2010;"Presseclub Concordia";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Presseclub Concordia";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"25020,00";"12510,00";"12510,00";
2010;"Steirischer Presseclub";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Steirischer Presseclub";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"7506,00";"3753,00";"3753,00";
2010;"Verband der Agrarjournalisten und -publizisten in Österreich (VAÖ)";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Verband der Agrarjournalisten und -publizisten in Österreich (VAÖ)";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"1000,80";"500,40";"500,40";
2010;"Verband der Auslandspresse Wien";"Förderung von Vereinigungen, deren Hauptaufgabe die Veranstaltung oder Durchführung von Pressekonferenzen ist";;"Verband der Auslandspresse Wien";"§ 11 Abs.4 PresseFG 2004";abgeschlossen;"3002,40";"1501,20";"1501,20";
2010;"Die Presse Verlags-Gesellschaft m.b.H. & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Die Presse";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"17710,50";"8855,25";"8855,25";
2010;"Eugen Ruß, Vbg. Zeitungsverlag u. Druckerei GmbH";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Vorarlberger Nachrichten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"6208,20";"3104,10";"3104,10";
2010;"Kleine Zeitung GmbH & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Kleine Zeitung Steiermark und Kärnten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"14022,00";"7011,00";"7011,00";
2010;"Kärntner Tageszeitungsges.m.b.H";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Kärntner Tageszeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"211,20";"105,60";"105,60";
2010;"Mediaprint Zeitungs- und Zeitschriftenverlag Ges.m.b.H & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;Kurier;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"15009,10";"7504,55";"7504,55";
2010;"Mediaprint Zeitungs- und Zeitschriftenverlag Ges.m.b.H & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Neue Kronenzeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"15000,00";"7500,00";"7500,00";
2010;"OÖ Media Data Vertriebs- und Verlagsges.m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Neues Volksblatt";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"2320,80";"1160,40";"1160,40";
2010;"OÖN Redaktion GmbH & CO KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"OÖ Nachrichten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"15042,40";"7521,20";"7521,20";
2010;"Salzburger Nachrichten Verlagsges.m.b.H. & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Salzburger Nachrichten";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"16222,50";"8111,25";"8111,25";
2010;"Salzburger Volkszeitung GmbH & Co KG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"SVZ Salzburger Volkszeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"1675,00";"837,50";"837,50";
2010;"Schlüsselverlag J.S. Moser GmbH.";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Tiroler Tageszeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"16353,10";"8176,55";"8176,55";
2010;"Standard Verlagsgesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Der Standard";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"22458,60";"11229,30";"11229,30";
2010;"WirtschaftsBlatt Verlag AG";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;WirtschaftsBlatt;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"232,80";"116,40";"116,40";
2010;"Zeitungs- und Verlagsges.m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Tageszeitungen";;"Neue Vorarlberger Tageszeitung";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"464,70";"232,35";"232,35";
2010;"BVZ Burgenländische Volkszeitung GmbH";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;BVZ;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"99,20";"49,60";"49,60";
2010;"Die Furche ZeitschriftenbetriebsgesmbH & Co KG";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Die Furche";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"11346,50";"5673,25";"5673,25";
2010;"Diözese Innsbruck";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Tiroler Sonntag - Kirchenzeitung der Diözese Innsbruck";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"1093,60";"546,80";"546,80";
2010;"Falter Zeitschriftengesellschaft m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;Falter;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"176,40";"88,20";"88,20";
2010;"Kirchenzeitung Diözese Linz";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Kirchenzeitung Diözese Linz";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"781,80";"390,90";"390,90";
2010;"Kroatischer Presseverein";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Hrvatske Novine";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"561,60";"280,80";"280,80";
2010;"Niederösterreichisches Pressehaus Druck- und Verlagsges.m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;NÖN;"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"1585,80";"792,90";"792,90";
2010;"Osttiroler Bote Medienunternehmen Ges.m.b.H.";"Refundierung für die Gratisverteilung an Schulen - Wochenzeitungen";;"Osttiroler Bote";"§ 11 Abs.2 Z 2 PresseFG 2004";abgeschlossen;"111,90";"55,95";"55,95";
2010;"Die Presse Verlags-Gesellschaft m.b.H. & Co KG";"Vertriebsförderung von Tageszeitungen";;"Die Presse";"Abschnitt II PresseFG 2004";abgeschlossen;"150369,20";"75184,60";"75184,60";
2010;"Eugen Ruß, Vbg. Zeitungsverlag u. Druckerei GmbH";"Vertriebsförderung von Tageszeitungen";;"Vorarlberger Nachrichten";"Abschnitt II PresseFG 2004";abgeschlossen;"187961,50";"93980,75";"93980,75";
2010;"Kleine Zeitung GmbH & Co KG";"Vertriebsförderung von Tageszeitungen";;"Kleine Zeitung Steiermark und Kärnten";"Abschnitt II PresseFG 2004";abgeschlossen;"187961,50";"93980,75";"93980,75";
2010;"Kärntner Tageszeitungsges.m.b.H";"Vertriebsförderung von Tageszeitungen";;"Kärntner Tageszeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"187961,50";"93980,75";"93980,75";
2010;"Mediaprint Zeitungs- und Zeitschriftenverlag Ges.m.b.H & Co KG";"Vertriebsförderung von Tageszeitungen";;"Neue Kronenzeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"187961,50";"93980,75";"93980,75";
2010;"Mediaprint Zeitungs- und Zeitschriftenverlag Ges.m.b.H & Co KG";"Vertriebsförderung von Tageszeitungen";;Kurier;"Abschnitt II PresseFG 2004";abgeschlossen;"150369,20";"75184,60";"75184,60";
2010;"OÖ Media Data Vertriebs- und Verlagsges.m.b.H.";"Vertriebsförderung von Tageszeitungen";;"Neues Volksblatt";"Abschnitt II PresseFG 2004";abgeschlossen;"187961,50";"93980,75";"93980,75";
2010;"OÖN Redaktion GmbH & CO KG";"Vertriebsförderung von Tageszeitungen";;"OÖ Nachrichten";"Abschnitt II PresseFG 2004";abgeschlossen;"187961,50";"93980,75";"93980,75";
2010;"Salzburger Nachrichten Verlagsges.m.b.H. & Co KG";"Vertriebsförderung von Tageszeitungen";;"Salzburger Nachrichten";"Abschnitt II PresseFG 2004";abgeschlossen;"187961,50";"93980,75";"93980,75";
2010;"Salzburger Volkszeitung GmbH & Co KG";"Vertriebsförderung von Tageszeitungen";;"SVZ Salzburger Volkszeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"187961,50";"93980,75";"93980,75";
2010;"Schlüsselverlag J.S. Moser GmbH.";"Vertriebsförderung von Tageszeitungen";;"Tiroler Tageszeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"187961,50";"93980,75";"93980,75";
2010;"Standard Verlagsgesellschaft m.b.H.";"Vertriebsförderung von Tageszeitungen";;"Der Standard";"Abschnitt II PresseFG 2004";abgeschlossen;"187961,50";"93980,75";"93980,75";
2010;"WirtschaftsBlatt Verlag AG";"Vertriebsförderung von Tageszeitungen";;WirtschaftsBlatt;"Abschnitt II PresseFG 2004";abgeschlossen;"112776,90";"56388,45";"56388,45";
2010;"Zeitungs- und Verlagsges.m.b.H.";"Vertriebsförderung von Tageszeitungen";;"Neue Vorarlberger Tageszeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"150369,20";"75184,60";"75184,60";
2010;"A.B.C. Werbeagentur Ges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"Kärntner Nachrichten";"Abschnitt II PresseFG 2004";abgeschlossen;"58694,70";"29347,35";"29347,35";
2010;"Agrar Media Verlagsgesellschaft mbH.";"Vertriebsförderung von Wochenzeitungen";;"Österreichische BauernZeitung (Bauernbündler)";"Abschnitt II PresseFG 2004";abgeschlossen;"92769,80";"46384,90";"46384,90";
2010;"Bischöfliches Ordinariat, Diözese Graz-Seckau";"Vertriebsförderung von Wochenzeitungen";;"Sonntagsblatt für Steiermark";"Abschnitt II PresseFG 2004";abgeschlossen;"90985,70";"45492,85";"45492,85";
2010;"Bischöfliches Seelsorgeamt";"Vertriebsförderung von Wochenzeitungen";;"Nedelja  Slowenische Kirchenzeitung der Diözese Gurk";"Abschnitt II PresseFG 2004";abgeschlossen;"21577,10";"10788,55";"10788,55";
2010;"BVZ Burgenländische Volkszeitung GmbH";"Vertriebsförderung von Wochenzeitungen";;BVZ;"Abschnitt II PresseFG 2004";abgeschlossen;"53895,70";"26947,85";"26947,85";
2010;"Die Furche ZeitschriftenbetriebsgesmbH & Co KG";"Vertriebsförderung von Wochenzeitungen";;"Die Furche";"Abschnitt II PresseFG 2004";abgeschlossen;"90450,50";"45225,25";"45225,25";
2010;"Die ganze Woche Ges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"Die ganze Woche";"Abschnitt II PresseFG 2004";abgeschlossen;"90985,70";"45492,85";"45492,85";
2010;"Diözese Eisenstadt -Pastoralamt";"Vertriebsförderung von Wochenzeitungen";;"martinus - Kirchenzeitung der Diözese Eisenstadt (vormals: Eisenstädter Kirchenzeitung)";"Abschnitt II PresseFG 2004";abgeschlossen;"85039,00";"42519,50";"42519,50";
2010;"Diözese Eisenstadt, Kroatische Sektion des Pastoralamtes";"Vertriebsförderung von Wochenzeitungen";;"GLASNIK  Crikvene novine Zeljezanske biskupije";"Abschnitt II PresseFG 2004";abgeschlossen;"7492,90";"3746,45";"3746,45";
2010;"Diözese Feldkirch";"Vertriebsförderung von Wochenzeitungen";;KirchenBlatt;"Abschnitt II PresseFG 2004";abgeschlossen;"76490,50";"38245,25";"38245,25";
2010;"Diözese Innsbruck Bischöfliches Ordinariat";"Vertriebsförderung von Wochenzeitungen";;"Tiroler Sonntag - Kirchenzeitung der Diözese Innsbruck";"Abschnitt II PresseFG 2004";abgeschlossen;"90450,50";"45225,25";"45225,25";
2010;"edition rot GmbH";"Vertriebsförderung von Wochenzeitungen";;"SPÖ-aktuell";"Abschnitt II PresseFG 2004";abgeschlossen;"58813,70";"29406,85";"29406,85";
2010;"Falter Zeitschriftengesellschaft m.b.H.";"Vertriebsförderung von Wochenzeitungen";;Falter;"Abschnitt II PresseFG 2004";abgeschlossen;"83403,60";"41701,80";"41701,80";
2010;"Freiheitliche Partei Österreichs (FPÖ)";"Vertriebsförderung von Wochenzeitungen";;"Neue Freie Zeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"49060,90";"24530,45";"24530,45";
2010;"Kirchenblatt für die Diözese St. Pölten";"Vertriebsförderung von Wochenzeitungen";;"Kirche bunt  St. Pöltner Kirchenzeitung";"Abschnitt II PresseFG 2004";abgeschlossen;"72788,60";"36394,30";"36394,30";
2010;"Kirchenzeitung Diözese Linz";"Vertriebsförderung von Wochenzeitungen";;"Kirchenzeitung Diözese Linz";"Abschnitt II PresseFG 2004";abgeschlossen;"90985,70";"45492,85";"45492,85";
2010;"Kitzbüheler Anzeiger Ges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;"Kitzbüheler Anzeiger";"Abschnitt II PresseFG 2004";abgeschlossen;"10000,00";"5000,00";"5000,00";
2010;"Kroatischer Presseverein";"Vertriebsförderung von Wochenzeitungen";;"Hrvatske Novine";"Abschnitt II PresseFG 2004";abgeschlossen;"10704,20";"5352,10";"5352,10";
2010;"Neues Land Medien GesmbH";"Vertriebsförderung von Wochenzeitungen";;"Neues Land";"Abschnitt II PresseFG 2004";abgeschlossen;"92769,80";"46384,90";"46384,90";
2010;"Niederösterreichisches Pressehaus Druck- und Verlagsges.m.b.H.";"Vertriebsförderung von Wochenzeitungen";;NÖN;"Abschnitt II PresseFG 2004";abgeschlossen;"94533,80";"47266,90";"47266,90";
2010;"Ordinariat der Erzdiözese Salzburg";"Vertriebsförderung von Wochenzeitungen";;"Rupertusblatt - Wochenzeitung der Erzdiözese Salzburg";"Abschnitt II PresseFG 2004";abgeschlossen;"81768,20";"40884,10";"40884,10";
